0ab437aa-de2f-11eb-bb37-f01898ee79bb,graph,0,{'b': {'size': 163}},1
0ab437aa-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'b': {'size': 250}, 'c': {'size': 185}}",1
0ab437aa-de2f-11eb-bb37-f01898ee79bb,graph,0,{'d': {'size': 100}},2
0ab437aa-de2f-11eb-bb37-f01898ee79bb,graph,0,{'b': {'size': 250}},3
dag_id,name,mse_factor,data,stage_id
0ab438ea-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'f4': {'size': 326}, 'a5': {'size': 46}}",0
dag_id,name,mse_factor,data,stage_id
0ab439bc-de2f-11eb-bb37-f01898ee79bb,graph,0,{'a13': {'size': 120}},1
dag_id,name,mse_factor,data,stage_id
0ab43b9c-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'c23': {'size': 300}, 'f': {'size': 150}}",0
0ab43b9c-de2f-11eb-bb37-f01898ee79bb,graph,0,{'a14': {'size': 84}},1
0ab43b9c-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'a14': {'size': 167}, 'd6': {'size': 300}}",1
dag_id,name,mse_factor,data,stage_id
0ab43caa-de2f-11eb-bb37-f01898ee79bb,graph,0,{'ad': {'size': 80}},1
0ab43caa-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'sup': {'size': 100}, 'ad': {'size': 120}}",1
dag_id,name,mse_factor,data,stage_id
0ab43dfe-de2f-11eb-bb37-f01898ee79bb,graph,0,{'a16': {'size': 449}},0
0ab43dfe-de2f-11eb-bb37-f01898ee79bb,graph,0,{'c23': {'size': 43}},1
0ab43dfe-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'c23': {'size': 86}, 'c16': {'size': 60}}",1
0ab43dfe-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'b16': {'size': 250}, 'c23': {'size': 215}, 'c16': {'size': 240}}",1
dag_id,name,mse_factor,data,stage_id
0ab43f2a-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'d6': {'size': 300}, 'a18': {'size': 400}}",1
0ab43f2a-de2f-11eb-bb37-f01898ee79bb,graph,0,{'g': {'size': 200}},2
dag_id,name,mse_factor,data,stage_id
0ab4404c-de2f-11eb-bb37-f01898ee79bb,graph,0,{'d6': {'size': 60}},0
0ab4404c-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'a18': {'size': 200}, 'd6': {'size': 300}}",0
0ab4404c-de2f-11eb-bb37-f01898ee79bb,graph,0,{'a14': {'size': 250}},1

dag_id,name,mse_factor,data,stage_id
0ab441c8-de2f-11eb-bb37-f01898ee79bb,graph,0,{'b20': {'size': 48}},0
0ab441c8-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'a20': {'size': 80}, 'b20': {'size': 120}}",0
0ab441c8-de2f-11eb-bb37-f01898ee79bb,graph,0,{'d20': {'size': 134}},1
0ab441c8-de2f-11eb-bb37-f01898ee79bb,graph,0,{'e20': {'size': 100}},2
dag_id,name,mse_factor,data,stage_id
0ab442ae-de2f-11eb-bb37-f01898ee79bb,graph,0,{'a20': {'size': 32}},0
0ab442ae-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'a21': {'size': 120}, 'a20': {'size': 80}}",0
0ab442ae-de2f-11eb-bb37-f01898ee79bb,graph,0,{'d21': {'size': 160}},1
0ab442ae-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'c21': {'size': 160}, 'd21': {'size': 240}}",1
0ab442ae-de2f-11eb-bb37-f01898ee79bb,graph,0,{'e20': {'size': 100}},2
dag_id,name,mse_factor,data,stage_id
0ab4439e-de2f-11eb-bb37-f01898ee79bb,graph,0,{'b21': {'size': 64}},0
0ab4439e-de2f-11eb-bb37-f01898ee79bb,graph,0,{'d21': {'size': 160}},1
0ab4439e-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'c20': {'size': 160}, 'd21': {'size': 240}}",1
0ab4439e-de2f-11eb-bb37-f01898ee79bb,graph,0,{'e22': {'size': 100}},2
dag_id,name,mse_factor,data,stage_id
0ab4448e-de2f-11eb-bb37-f01898ee79bb,graph,0,{'b20': {'size': 48}},0
0ab4448e-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'a20': {'size': 80}, 'b20': {'size': 120}}",0
0ab4448e-de2f-11eb-bb37-f01898ee79bb,graph,0,{'d21': {'size': 160}},1
0ab4448e-de2f-11eb-bb37-f01898ee79bb,graph,0,"{'c21': {'size': 160}, 'd21': {'size': 240}}",1
0ab4448e-de2f-11eb-bb37-f01898ee79bb,graph,0,{'e22': {'size': 100}},2
dag_id,name,mse_factor,data,stage_id
0ab4456a-de2f-11eb-bb37-f01898ee79bb,graph,0,{'a2': {'size': 160}},0
0ab4456a-de2f-11eb-bb37-f01898ee79bb,graph,0,{'c23': {'size': 400}},1
0ab4456a-de2f-11eb-bb37-f01898ee79bb,graph,0,{'b16': {'size': 300}},2
0ab4456a-de2f-11eb-bb37-f01898ee79bb,graph,0,{'d6': {'size': 300}},3
0ab4456a-de2f-11eb-bb37-f01898ee79bb,graph,0,{'c21': {'size': 160}},4
dag_id,name,mse_factor,data,stage_id
0ab44650-de2f-11eb-bb37-f01898ee79bb,AQ25,0,{'a2': {'size': 160}},0
0ab44650-de2f-11eb-bb37-f01898ee79bb,AQ25,0,{'c23': {'size': 400}},1
0ab44650-de2f-11eb-bb37-f01898ee79bb,AQ25,0,{'b16': {'size': 300}},2
0ab44650-de2f-11eb-bb37-f01898ee79bb,AQ25,0,{'d25': {'size': 200}},3
0ab44650-de2f-11eb-bb37-f01898ee79bb,AQ25,0,{'c21': {'size': 160}},4
dag_id,name,mse_factor,data,stage_id
0ab44736-de2f-11eb-bb37-f01898ee79bb,AQ26,0,{'c26': {'size': 40}},0
0ab44736-de2f-11eb-bb37-f01898ee79bb,AQ26,0,"{'f': {'size': 90}, 'c26': {'size': 160}}",0
dag_id,name,mse_factor,data,stage_id
0ab447d6-de2f-11eb-bb37-f01898ee79bb,AQ27,0,{'a27': {'size': 40}},0
0ab447d6-de2f-11eb-bb37-f01898ee79bb,AQ27,0,"{'b3': {'size': 96}, 'a27': {'size': 160}}",0
0ab447d6-de2f-11eb-bb37-f01898ee79bb,AQ27,0,{'d6': {'size': 93}},1
0ab447d6-de2f-11eb-bb37-f01898ee79bb,AQ27,0,"{'b16': {'size': 125}, 'd6': {'size': 185}}",1
0ab447d6-de2f-11eb-bb37-f01898ee79bb,AQ27,0,"{'a18': {'size': 320}, 'b16': {'size': 250}, 'd6': {'size': 277}}",1
0ab447d6-de2f-11eb-bb37-f01898ee79bb,AQ27,0,{'d': {'size': 25}},2
0ab447d6-de2f-11eb-bb37-f01898ee79bb,AQ27,0,"{'d20': {'size': 120}, 'd': {'size': 100}}",2
